datetime,temp,humidity,precip,dew,windspeed,cloudcover,solarradiation,uvindex
2023-01-14,26.1,74.7,0.001,21.2,26.6,84,85.3,4
2023-01-15,26.3,84.8,13.491,23.5,17.9,93.2,83.6,4
2023-01-16,26.5,78.7,8.958,22.2,27.7,69.7,93.5,4
2023-01-17,27.2,71.8,0,21.6,18.7,81.7,92.9,4
2023-01-18,26.7,76.6,0.522,22.3,21.4,86.4,78.6,4
2023-01-19,27.2,67.4,0,20.5,26.3,68.1,98.8,5
2023-01-20,27,70.9,0,21.3,29.5,76.5,86.9,4
2023-01-21,26.8,71.3,0.003,21.1,20.5,78.5,94.8,4
2023-01-22,27.2,72.4,0.001,21.7,21.5,65.3,106.5,6
2023-01-23,27.9,66.3,0,20.7,21.6,36,126.1,5
2023-01-24,28,63.7,0,20.3,25.9,46.9,111.5,6
2023-01-25,26.9,63.5,0,19.2,37.1,36.5,164.2,6
2023-01-26,26.2,68.1,0,19.7,20.5,48.9,111.5,5
2023-01-27,26.3,70.1,0,20.4,20,85.7,75.5,4
2023-01-28,26.3,66.4,0,19.3,22.3,83.5,130.7,6
2023-01-29,25.9,64.4,0,18.6,24.1,48.3,90.8,4
2023-01-30,26.5,65.9,0,19.4,25.9,42.4,156.4,7
2023-01-31,26.5,66.9,0,19.7,22.3,41.8,99.8,4
2023-02-01,27,68.3,0,20.5,20.5,27.2,149.3,6
2023-02-02,28.3,72.6,0.001,22.8,20.5,60.4,142.1,7
2023-02-03,28,68.9,0,21.4,17.4,43.3,116,6
2023-02-04,27.1,66.2,0,20.1,18.4,47.9,111.6,5
2023-02-05,26.9,69.2,0,20.6,18.4,54.4,78.8,4
2023-02-06,27.7,74.8,0.988,22.8,16.9,63.3,74.5,3
2023-02-07,27.2,79.8,6.721,23.4,16.5,55,99.1,5
2023-02-08,27.2,75.5,0.253,22.4,20.1,76.8,86,3
2023-02-09,27.2,67.2,0,20.3,17,76.8,125.9,5
2023-02-10,27.7,65.8,0,20.4,20.2,39.3,151.3,6
2023-02-11,27.8,68.1,0,21.2,18.4,30.9,118.8,6
2023-02-12,28.6,67.6,0,21.7,18.4,30.5,132.8,7
2023-02-13,27.5,68.3,0,21,13.3,37.8,99.2,6
2023-02-14,27,69.4,0,20.8,14.8,47.4,140,6
2023-02-15,27.5,58.1,0,18.1,24.1,48.4,129.6,6
2023-02-16,27.7,60.5,0,19.2,29.5,49.4,117.9,6
2023-02-17,26.9,59.2,0,17.9,27.8,51.1,158.8,7
2023-02-18,26.9,66.8,0,20.1,25.1,66.7,104.6,4
2023-02-19,25.6,82.6,1.008,22.3,20.5,97,45.3,2
2023-02-20,26.6,84.4,1.52,23.7,13,69,105.2,4
2023-02-21,26.5,80.5,12.89,22.7,11.6,91.9,50.6,2
2023-02-22,27,69.5,0,20.7,14.9,47.3,154.2,6
2023-02-23,27.2,75.1,0,22.3,22.3,34,160.5,6
2023-02-24,28.4,74.3,0,23.2,13,49.1,146.9,6
2023-02-25,28.8,72.6,0.396,23.2,18.4,74.1,100.6,5
2023-02-26,28.9,63.5,0,21.2,25.1,65.6,125.5,5
2023-02-27,28.1,60.7,0,19.6,25.9,49.5,141.6,7
2023-02-28,27.5,60.2,0,19,21.7,46.3,141.4,7
2023-03-01,27,71.3,0,21.3,16.6,51.4,104.3,4
2023-03-02,26.8,68.6,0.1,20.3,20.8,62,102.7,6
2023-03-03,27.1,60.5,0.2,18.5,22.3,40.2,133.4,7
2023-03-04,27,63.7,0,19.3,16.6,38.5,145.6,6
2023-03-05,26.7,63.3,0,18.9,18.4,27.3,151.7,7
2023-03-06,26.8,59.3,0,18,16.6,26.1,179.3,7
2023-03-07,26.7,65,0,19.4,23.1,30,151.8,7
2023-03-08,26.8,68.8,0,20.5,21.6,35.4,119.3,4
2023-03-09,27.4,65.9,0,20.3,15.4,27.7,144.3,6
2023-03-10,26.8,68,1.012,20.3,21.7,54.3,102.4,4
2023-03-11,26.4,66,0.396,19.4,20.5,37.5,161.7,6
2023-03-12,27.2,64.2,0,19.5,19.1,37.3,166.3,6
2023-03-13,26,75.1,3.384,21.1,14.8,74.5,73.3,4
2023-03-14,27.2,63.9,0,19.6,18.5,35.4,179.4,7
2023-03-15,28,65.8,0,20.8,18.4,55.9,119.5,6
2023-03-16,28.5,64.2,0,20.9,27,32.8,121.5,8
2023-03-17,28.2,66.6,0,21.3,20.5,41.6,94.4,5
2023-03-18,28.3,66.4,0,21.3,18.4,32.9,179,7
2023-03-19,28.4,63.8,0,20.7,17,36.6,178.3,7
2023-03-20,28.1,64.6,0,20.6,17,45.1,169.5,6
2023-03-21,28.2,65,0,20.8,16.6,36.6,175.5,6
2023-03-22,29,63.9,0,21.3,21.6,32.4,183.4,7
2023-03-23,30,64,0,22,17.1,24.3,175.3,7
2023-03-24,30,66.3,0,23,19.9,25.7,125.6,5
2023-03-25,30.6,64.8,0,22.9,20.5,26.8,151.6,6
2023-03-26,30,65.3,0,22.6,14.8,34.5,185.3,6
2023-03-27,29.9,63.2,0,22,22.3,38.1,162.3,7
2023-03-28,29.7,61.4,0,21.3,18.4,34.3,160,6
2023-03-29,29.4,63.8,0,21.7,17.9,64.3,166.6,6
2023-03-30,29.5,64,0,21.8,17.9,59.7,151.1,5
2023-03-31,30.1,67.5,2.177,23.3,35.3,47.4,128.2,5
2023-04-01,30.4,62.8,0,22.2,21.4,38.9,150.3,6
2023-04-02,30,67.8,0,23.2,17.9,58.4,161.6,6
2023-04-03,29.6,68.3,0,23.1,16.6,49.1,129.4,5
2023-04-04,28.1,74.7,2.039,23,20.5,68.4,98.8,4
2023-04-05,28.7,64.3,0,21.2,17.9,55.7,138.1,6
2023-04-06,29.3,59.8,0,20.6,21.7,52.9,167.7,6
2023-04-07,29.4,64.8,0,22,25.9,71.3,198.7,7
2023-04-08,29.7,66.5,0,22.5,14.8,70.3,196.7,7
2023-04-09,29.4,66.3,0,22.3,16.6,56.1,187.3,8
2023-04-10,29.2,65.8,0,22,14.8,50.3,180.2,7
2023-04-11,28.9,68,0.001,22.3,16.9,83.9,176.6,7
2023-04-12,27.6,79.4,0.002,23.6,14.4,87.5,70.3,3
2023-04-13,25.8,90.2,61.458,24,22.3,98.7,58,2
2023-04-14,26.9,86.6,3.175,24.4,14.8,93,108.3,5
2023-04-15,28.5,80.6,0.001,24.6,20.5,81.9,211.8,7
2023-04-16,29.2,78.1,0,24.8,22.3,68.3,180.5,8
2023-04-17,29.8,73.7,0.002,24.5,17,68.3,152.8,5
2023-04-18,30.8,67.4,0,23.9,18.4,39.4,185.6,6
2023-04-19,30.9,66.8,0,23.8,18.4,37.9,222,8
2023-04-20,31,69.5,0,24.4,14.8,35.9,235.3,8
2023-04-21,30.5,72.6,0,24.7,24.1,51.6,198.3,7
2023-04-22,31,70.1,0.046,24.7,14.4,57.4,173.3,7
2023-04-23,31.2,64.2,0,23.5,14.4,49.4,181.3,7
2023-04-24,29.8,70.4,0.064,23.7,21.5,62.2,124.6,5
2023-04-25,29.6,67.9,0,22.9,16.6,55.9,154.1,6
2023-04-26,30.5,63.8,0,22.7,18.4,50.6,146.9,6
2023-04-27,30.6,60.6,0,22,20.5,30.9,162.6,7
2023-04-28,30.7,61.9,0,22.4,20.2,30.4,186.8,7
2023-04-29,30.5,64.7,0,23,18.4,35,143.1,5
2023-04-30,30.9,66.9,0.001,23.9,20.5,47.8,188.5,6
2023-05-01,30.9,66.6,24.735,23.8,21.5,41.2,173.3,6
2023-05-02,31.5,59.4,0,22.3,25.9,32,210.4,8
2023-05-03,30.6,63,0,22.6,20.5,71.8,158.4,6
2023-05-04,29.9,68.6,0.013,23.4,18.4,67.5,153.7,6
2023-05-05,30.9,66.5,0.001,23.7,20.7,53.7,181.2,8
2023-05-06,31.4,66,0,24.1,20.1,40.5,215.6,7
2023-05-07,31.1,69.6,0,24.7,24.9,32.6,236.5,8
2023-05-08,30.5,74.2,15.845,25.1,24.1,49.7,169.8,7
2023-05-09,30.6,70.9,31.706,24.6,20.5,71.7,187.6,7
2023-05-10,29.6,75.3,2.158,24.7,17.6,84.5,115.4,5
2023-05-11,29.8,74.5,0.002,24.7,17,74.5,113.3,6
2023-05-12,30.1,70.2,0.008,24.1,24.1,62.9,120.8,5
2023-05-13,30.7,68.4,0.001,24,18.4,56.7,207.4,7
2023-05-14,30.6,74.7,0.005,25.5,26.3,75.1,172,7
2023-05-15,30.3,77.4,0.019,25.7,33.5,59.2,183.8,7
2023-05-16,29.1,83.5,15.451,25.9,27.7,67.2,164.5,7
2023-05-17,29.8,81.6,0,26.2,25.9,77.2,164.9,6
2023-05-18,30.4,77.7,0.069,25.9,21.5,77.4,170.5,7
2023-05-19,30.1,76.5,0.136,25.5,23.1,75.7,142.3,6
2023-05-20,29.1,80.3,7.101,25.3,14.8,87.3,94.2,4
2023-05-21,29.8,78.5,3.966,25.6,20.5,74.5,188.1,7
2023-05-22,30,78,0.015,25.7,27.7,66.6,197.2,7
2023-05-23,30.2,77.3,0.029,25.7,27.7,59.7,205.4,7
2023-05-24,30,77.3,2.066,25.5,24.1,77.6,152.7,6
2023-05-25,29,81.5,5.184,25.3,16.6,80.4,173.2,7
2023-05-26,29.1,80.7,28.079,25.3,14.3,68,128.6,6
2023-05-27,29.5,78.9,11.885,25.4,22.3,62.1,173.4,7
2023-05-28,29.6,77.3,1.979,25.1,31.7,55.9,228.7,8
2023-05-29,31.3,72.4,0.103,25.8,35.1,56.2,237,8
2023-05-30,30.6,74.4,11.874,25.5,33.5,71.4,210.4,8
2023-05-31,29.9,82.2,0.216,26.4,37.1,82.1,143.2,6
2023-06-01,29.8,81.2,0.004,26.2,29.5,60.4,209.9,7
2023-06-02,28.7,83.7,0.635,25.6,24.1,67.6,172.9,7
2023-06-03,28.7,78.5,7.932,24.6,29.5,65.2,219.6,8
2023-06-04,29.5,74.5,0.522,24.3,17.9,73.5,168,6
2023-06-05,30,77.2,27.909,25.3,14.8,70.6,116.2,5
2023-06-06,28.8,81.1,63.564,25.1,16.6,75.2,96.8,4
2023-06-07,28.6,83.7,19.903,25.5,17.8,79.7,132.8,7
2023-06-08,29.5,80.3,0.002,25.7,27.7,61.8,201.3,7
2023-06-09,29.2,82.6,35.682,25.9,29.5,53.4,187.8,7
2023-06-10,27.9,87,31.279,25.5,27.7,84.6,97,4
2023-06-11,26.9,92.7,112.294,25.5,21.3,88.2,49.1,2
2023-06-12,26.9,88.9,21.857,24.8,35.6,87.1,102.6,4
2023-06-13,28.9,82.4,1.022,25.5,33.5,70.2,213.3,8
2023-06-14,29.8,80.4,0,26,34.2,68.4,205.2,7
2023-06-15,29.2,83.9,49.585,26.2,25.9,82.7,144.3,7
2023-06-16,29.8,79.7,0.003,25.7,20.2,51.4,119.8,5
2023-06-17,30.8,69.8,0.033,24.4,18.6,47.5,202.5,8
2023-06-18,30.6,69,0.248,24.1,16.6,44.6,142,6
2023-06-19,30.1,76.7,56.562,25.3,25.9,62.3,205.2,7
2023-06-20,30,78.8,5.37,25.8,18.4,81.7,162.8,7
2023-06-21,30.3,77.6,2.97,25.8,20.5,58.6,184.8,7
2023-06-22,30.4,74.3,27.9,25,25.1,64.3,186.6,7
2023-06-23,29.5,76.8,37.597,24.7,21.4,52,141.3,7
2023-06-24,29.9,72.2,0.497,24.2,18.4,65.1,100.5,5
2023-06-25,29.1,75.9,0.063,24.3,15.6,75.7,147.6,6
2023-06-26,28.9,77.8,0.017,24.5,18.6,72.8,111.6,5
2023-06-27,28.6,82.8,1.56,25.3,18.5,77.9,112.2,5
2023-06-28,29,81.3,4.404,25.3,21.8,84.7,156.1,6
2023-06-29,28.4,85.8,2.713,25.7,22.3,90.2,151.1,7
2023-06-30,28.7,83.4,0,25.6,22.3,70.9,186.4,9
2023-07-01,30.3,74.9,0.499,25.1,25.9,66,181.9,7
2023-07-02,29.5,78.9,2.299,25.3,14.3,83.5,102,5
2023-07-03,30.6,74.6,0,25.3,19.9,53.7,170.8,5
2023-07-04,31.2,68.7,0,24.6,13,75.2,165.1,6
2023-07-05,31.6,66.1,0,24.3,16.6,54.1,155.7,5
2023-07-06,31.6,67.5,0.001,24.6,20.5,56,191.3,8
2023-07-07,30.9,70.7,2.972,24.8,14.8,50,139.8,7
2023-07-08,31,70.4,2.049,24.8,14.3,50.1,185.7,7
2023-07-09,30.8,72.4,44.72,25,14.3,56.4,146.2,7
2023-07-10,30.8,71.6,0.002,24.8,14.3,58,135,5
2023-07-11,30.4,72.4,0.021,24.8,29.5,55.3,160.9,8
2023-07-12,29,82,32.205,25.5,22.3,81,104.5,7
2023-07-13,26.4,93.4,32.053,25.3,28.6,93.1,11.1,1
2023-07-14,27,88.4,55.901,24.9,22.3,94.1,98.8,4
2023-07-15,27.6,86.2,9.373,25,27.7,89,140.1,7
2023-07-16,26.9,88.3,32.972,24.8,21.5,92.9,60.1,4
2023-07-17,28.8,79.9,18.232,24.8,21.4,86.7,146.5,8
2023-07-18,29.5,76.2,0.008,24.7,18.4,70.1,190.5,8
2023-07-19,29,81.1,0.137,25.3,14.8,66.4,139.8,8
2023-07-20,28.9,81.1,6.015,25.2,18.5,62.4,160.1,7
2023-07-21,29.5,77.6,1.063,25,14.8,69.2,79.7,6
2023-07-22,28.9,83.4,6.216,25.8,27.7,71.2,152.3,8
2023-07-23,28.6,82.8,13.759,25.3,28.5,89.6,164.8,7
2023-07-24,28.4,84.7,5.985,25.6,28.6,86.5,139.1,7
2023-07-25,29.7,81.6,13.873,26.1,36.9,87.6,162.1,7
2023-07-26,28.3,87,38.22,25.9,39.7,98.2,83.5,3
2023-07-27,27.9,86.6,46.805,25.5,35.8,96.3,65,3
2023-07-28,27.1,88.6,89.834,25,24.8,96,84.2,4
2023-07-29,26,93,109.484,24.9,31.9,98.2,83.5,5
2023-07-30,26.9,90.9,6.388,25.3,31.7,97.6,91.6,5
2023-07-31,26.9,90.9,26.028,25.3,29.5,94.7,105.3,9
2023-08-01,26.9,91.8,37.868,25.5,23.1,89.9,31.4,2
2023-08-02,27.1,92,47.478,25.7,25.9,94.9,51.4,3
2023-08-03,27.8,87.9,28.668,25.5,27.6,91.7,132.2,8
2023-08-04,29.2,83.7,2.8,26.1,27.7,62.8,166.5,7
2023-08-05,29.6,81.8,0.001,26.1,35.3,54.9,230.3,7
2023-08-06,29.6,81.4,0.001,26.1,37.1,46,213.3,8
2023-08-07,29.4,82.8,24.9,26.1,35.3,65.5,143.1,7
2023-08-08,29.9,83,0.011,26.7,33.5,59.3,189.3,9
2023-08-09,30.1,81.6,0.002,26.5,33.5,48.1,238.1,8
2023-08-10,30.3,77.8,0.001,26,31.7,47,218,8
2023-08-11,29.8,80.6,0.091,26.1,29.5,54.6,239.1,8
2023-08-12,29.9,77.9,0,25.6,30.9,62.6,210.5,8
2023-08-13,30.1,79,0,26,27.7,42.5,233.2,8
2023-08-14,29.8,82.9,38.158,26.5,25.9,71.4,197.1,8
2023-08-15,29.8,80.5,0.016,26,26.4,56.2,203,8
2023-08-16,29.7,79.4,0.004,25.8,27.7,45.1,221,8
2023-08-17,29.5,79.9,68.275,25.6,29.5,57.7,208.5,8
2023-08-18,29.2,81,3.003,25.6,25.9,62.2,174.4,8
2023-08-19,29.5,77.7,0,25.1,28.8,48.6,181,7
2023-08-20,29.6,75.6,0,24.8,27.7,43.5,238.9,8
2023-08-21,29.5,76.7,0.008,24.9,29.5,53.4,194.4,8
2023-08-22,28.7,83.2,38.941,25.5,27.7,79.1,182.4,8
2023-08-23,28.9,82.7,0.01,25.6,27.7,72.2,203.4,7
2023-08-24,28.8,81.2,1.055,25.1,29.3,78.4,162,6
2023-08-25,29.3,79.9,0.036,25.4,31.7,75.9,166,6
2023-08-26,28.2,85.6,6.592,25.6,29.5,86.2,111.3,6
2023-08-27,27.9,85.6,1.034,25.2,37.1,94.5,132.3,7
2023-08-28,29.6,82.8,0.508,26.3,33.5,83.5,217.9,9
2023-08-29,28.2,84.7,4.976,25.4,32.1,79.9,148.9,7
2023-08-30,28.4,85.3,7.12,25.7,40.7,87.5,72.4,3
2023-08-31,27.4,90.6,82.021,25.6,27.7,95.2,36.5,2
2023-09-01,27.4,90,15.272,25.5,35.3,95.4,78.3,4
2023-09-02,27.4,91,44.276,25.7,42.5,97.6,44.5,3
2023-09-03,27.7,91.3,33.488,26.1,24.1,94,61.7,4
2023-09-04,27.3,90.8,35.26,25.6,22.3,96.5,57.7,3
2023-09-05,28.1,86.6,3.039,25.7,22.3,93.6,96.3,4
2023-09-06,29.4,81.3,0,25.7,26.2,65.7,213,7
2023-09-07,29.6,80.3,0.019,25.7,22.3,69.5,192.1,8
2023-09-08,29.6,79.6,12.898,25.6,24.1,59.9,184.8,7
2023-09-09,29.6,80.2,0,25.8,25.9,51.4,199.8,7
2023-09-10,29.6,78.8,0.004,25.5,22.3,59.3,134,8
2023-09-11,29.3,79.6,26.717,25.3,27.7,71.8,180.4,7
2023-09-12,28.2,84.8,2.304,25.3,24.1,78.8,128.7,10
2023-09-13,27.9,84.7,12.888,25,27.7,76.6,117,8
2023-09-14,28.3,82.6,0.155,25.1,25.9,79.3,143.5,8
2023-09-15,28.5,81.2,0.028,24.9,20.9,75.4,154.5,7
2023-09-16,29.3,79.7,10.962,25.2,14.4,67.8,127,7
2023-09-17,29,81.4,0.721,25.3,17.2,73.9,140.1,6
2023-09-18,29.5,77.3,0.101,24.9,14.8,55.1,180.8,7
2023-09-19,29.9,75.4,0.061,24.9,17.7,67.9,109.9,5
2023-09-20,30.1,76.6,0.8,25.4,22.3,55,191.9,7
2023-09-21,29.8,79.6,0.14,25.8,14.8,68.5,108.7,6
2023-09-22,28.5,84.8,4.471,25.7,9.3,86.5,38.6,2
2023-09-23,27.5,90.5,84.635,25.8,18.4,89.8,37,2
2023-09-24,29.1,81.1,0,25.4,11.3,80.6,134.3,7
2023-09-25,29,83.1,5.771,25.8,18.4,88.5,96.3,4
2023-09-26,28.6,81.4,47.854,25,32.6,62.1,183.8,7
2023-09-27,28.4,82.9,40.72,25.1,22.3,84.8,165.9,7
2023-09-28,28.2,84.8,68.489,25.2,27.7,72.5,132.1,7
2023-09-29,28.7,83.5,0.008,25.6,16.6,69.6,134.9,6
2023-09-30,29.2,82.5,0.989,25.9,25.9,76.7,149.8,7
2023-10-01,29.2,83.8,5.962,26.1,25.9,76.2,108.8,6
2023-10-02,28.5,86.7,7.621,26,25.9,83.2,143.3,7
2023-10-03,27.8,89.7,9.764,25.9,29.5,96.8,102.8,4
2023-10-04,28.1,85.1,0.105,25.3,31.7,91.4,107.9,6
2023-10-05,27.7,86.2,9.037,25.2,33.5,89.7,104,7
2023-10-06,27.3,85.5,15.019,24.6,24.8,71.2,187,8
2023-10-07,28.5,80.3,0,24.7,18,39.8,193.6,8
2023-10-08,29.1,79.9,0.056,25.2,16.6,56.3,150.6,6
2023-10-09,29,81.6,31.7,25.4,21.4,48.9,142.9,8
2023-10-10,29.9,73.8,0.41,24.5,13,69.3,148.8,7
2023-10-11,28.9,76.5,7.054,24.2,17,90.7,142.9,8
2023-10-12,27.8,85.3,1.024,25,14.8,74.8,102.8,7
2023-10-13,28.9,79.7,3.997,24.9,11.2,42.4,73.5,3
2023-10-14,29.1,76.3,3.054,24.4,21.6,47.7,111.4,6
2023-10-15,29.6,72.9,0,24.1,23.4,67.5,124,7
2023-10-16,29.3,74.5,0.002,24.3,17.2,75.2,77.7,4
2023-10-17,29.4,74.2,1.031,24.3,17.9,53.5,135.9,7
2023-10-18,29.4,76.8,0.012,24.8,14.4,60.5,120.9,8
2023-10-19,27.1,87.2,3.977,24.8,12.5,81.8,18,1
2023-10-20,28.4,84.4,2.167,25.4,20.1,73.8,101.3,6
2023-10-21,26.7,89.5,11.132,24.8,7.7,93.1,32.8,2
2023-10-22,27.7,83.6,18.018,24.6,13,77.3,81.2,7
2023-10-23,27.3,84.6,0.509,24.4,9.4,73.5,51.8,2
2023-10-24,27.4,86.4,17.016,24.8,17.9,64.1,64.2,7
2023-10-25,29,79.9,0.989,25,14,70.2,110.8,6
2023-10-26,29.3,75.6,0.1,24.4,13,62.4,158.1,6
2023-10-27,28.9,77.5,4.968,24.5,23.1,71.8,110.3,6
2023-10-28,29.4,77,0.601,24.8,15.6,58.8,88.1,6
2023-10-29,29.7,70.2,0,23.6,17,36.9,150.8,7
2023-10-30,29.8,67.1,0.989,22.8,16.6,52,108.7,7
2023-10-31,29.9,64.1,0,22.2,24.1,78.5,163.7,8
2023-11-01,27.5,78,2.017,23.2,20.5,85.3,58.5,4
2023-11-02,28.5,81.2,2.121,24.9,21.7,75.3,167.1,7
2023-11-03,29.8,74.8,0.012,24.7,11.2,46.7,168.7,9
2023-11-04,30.3,73.6,1.979,24.9,17.2,51.8,81.7,4
2023-11-05,30.1,74.9,26.722,25,11.2,48.5,102.4,7
2023-11-06,30.2,72.6,0.024,24.6,15.5,52.5,116.9,7
2023-11-07,29.2,75.9,0,24.3,18.4,58.5,116.8,6
2023-11-08,28.8,80.2,0.996,24.9,16.6,72.5,97.1,9
2023-11-09,29.8,75.9,0,25,16.6,52,98.2,6
2023-11-10,30,71.4,2.177,24,14.8,42.1,133.4,8
2023-11-11,29,73.9,0,23.8,14.8,71.4,91.6,3
2023-11-12,29.4,72.1,0,23.7,16.6,55.8,157,8
2023-11-13,28.7,71.9,0.029,23.1,18.4,66.7,91.4,5
2023-11-14,29.4,70.1,0.991,23.2,20.5,78.4,127.8,7
2023-11-15,27.5,81.3,0.212,23.9,16.6,79.8,55.3,5
2023-11-16,29.2,69.6,0,22.7,18.4,54.3,168.3,7
2023-11-17,29,64.8,0,21.5,20.5,44.7,160.3,8
2023-11-18,28.6,65.2,0,21.4,14.8,71,112.5,7
2023-11-19,28.3,64.3,0,20.9,18.4,64.3,129,7
2023-11-20,28.4,67,0,21.5,18.4,49.2,124.3,7
2023-11-21,28.1,69.4,0,21.9,16.6,54.1,92.7,4
2023-11-22,28.5,68.8,0,22.1,14.8,46.2,154,6
2023-11-23,28.4,75,0.902,23.4,11.2,59.4,141.8,7
2023-11-24,28.2,80.4,0.008,24.7,14.3,89.6,112.4,8
2023-11-25,26.9,79,4.302,22.8,22.3,75.8,64,3
2023-11-26,27,83.9,2.578,23.9,16.6,56.6,88.5,4
2023-11-27,28.9,75.7,0,23.9,13,51.8,114.6,7
2023-11-28,29.4,74,0.994,24.1,16.6,61.4,79.4,5
2023-11-29,29.4,76,3.191,24.4,14.3,83.5,103.5,6
2023-11-30,29.9,68.6,0,23.3,27.7,66.8,100.7,6
